text_num,time,text,label
19,2020-04-05 17:49,과제만 올려 놓은 교수님 미리 6주차까지 과제만 올려놓은거 어떻게 생각하냐별다른 공지도 없음강의 1도 없고 책보고 과제하기임빡쳐도 되는 부분 ㅇㅈ?,1
20,2020-04-05 17:49,플라토 총책임자가 누구임. 진짜 뚝배기를^^^^,0
21,2020-04-05 17:49,시발 왜 출석안됨 ㅋㅋㅋ 벌써 영상 3번째 돌리는데 에효,0
22,2020-04-05 17:50,플라토 출석기간 지난 영상도 다시 볼 수 있음? 플라토가 지금 ㅄ라 확인을 못하네ㅜ아시는분,1
23,2020-04-05 17:50,"변환 처리가 완료되지 않은 동영상 코스모스 들어가서 재생 누르면 이것만 떠...ㅜㅜㅜㅜ 오늘 출첵 해야하고 알바 들어가면 틀어놓기도 못하는데,,,, 이거 머야ㅜㅜㅜ아는 사람",1
24,2020-04-05 17:51,퀴즈 퀴즈 답 교수님 메일로 늦게라도 제출해도 될까요ㅠㅠㅠㅠㅠㅠㅠㅠㅠ근데 답이 이미 올라와 있는데 안 되겠죠...?ㅇ우거거ㅕㅇㄱ,1
25,2020-04-05 17:54,코스모스로 하니까 출석되네 휴 다행,1
26,2020-04-05 17:54,다들 셤공부 할거임...? 나는 걍 몰라서 하고잇는데 이게 맞는건 모르겟네 ㅋㅋㅋㅋㅋㅋ,1
27,2020-04-05 17:54,변환된 영상 없다고 뜨는 수업 오늘까지 들어야 하는건데 한 9시까지 기다려도 안되면 교수님께 쪽지 넣는 게 맞겠지?,1
28,2020-04-05 17:56,기컴프 영상 하나만 들으면 어케되냐ㅋㅋㅋㅋ 첫번째꺼는 변환 안되고 두번째꺼만 나옴ㅋㅋㅋㅋ반은 인정 해주실꺼죠 교수님? ^~^,1
29,2020-04-05 17:57,교수님한테 쪽지 답장받았는데 다시 답장해야할까요 제가 과제기한 잘못 알아서 제출 못했다고 죄송하다고 했더니 담주 과제랑 같이 제출하고 그 때 쪽지달라고 하셨거든요오늘도 따로 답장 드려야겠죠? ㅠㅠ,1
30,2020-04-05 17:57,플라토 서버 속도도 ㅄ이네 ㅋㅋㅋㅋㅋ 그거 영상 변환하는데 얼마나 걸린다고 아직까지 변환중이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
31,2020-04-05 17:58,플라토 컴터랑 폰으로 동시에해서 두개다 출첵가능?,1
32,2020-04-05 17:58,왜 강의들었는데 출첵 안 됨..?ㅠㅠㅠ 왜 안 되냐..,0
33,2020-04-05 18:00,일물실 동전 파이 3.14로 계산 했나 다들?,1
34,2020-04-05 18:01,문화경제 과제제출 어떻게해여.... 학습활동에 제출할 곳이 없는데ㅠㅠ,1
35,2020-04-05 18:01,파일 변환 변환돼랏!얍!,1
36,2020-04-05 18:01,오토캐드맥북 사용하시는분 쪽지좀 주세요ㅠ,1
37,2020-04-05 18:01,이공계 컴사 65 66페이지 히릿,1
38,2020-04-05 18:02,과제 제출 3초 늦음 과제 6시까지인데 원래 6시 전에 냈었는데 보다가 오타 하나 있어서 그거 수정했는데 이렇게 됐어.. 3초는 봐주시겠지..?,1
39,2020-04-05 18:03,프랑스어 강의 들으려는데 변환이 완료된 동영상이 없다는데ㅜㅜ 이거 뭐죠ㅠ,0
40,2020-04-05 18:03,엄마 선물 40대 후반인데 엄마가 입을 트레이닝복 한벌 사드리려고 하는데 어디 브랜드에서 사는게 좋을까? 추천 좀,1
41,2020-04-05 18:03,"아,, 아,,,,, 여섯시잖아 이 시발련들아 빨리 서버 안고치냐 ㅜㅠㅜㅠㅜㅠㅠㅠ",0
42,2020-04-05 18:03,동영상 변환 첫번째에는 멀쩡하다가 두번째에는 변환안된다고 나오네점검 왜함?,0
43,2020-04-05 18:03,교수님한테 출첵관련 해서 뭐라고 말씀 드려야 할까요 ㅜㅜ 너무 조심스럽네요 ㅜ,1
44,2020-04-05 18:03,지금 다들 플라토 영상변환 영상 변환된다 이게 무슨 말이야..!??,1
45,2020-04-05 18:04,뭐지강의없어짐 ????교수님이 지우신건가,1
46,2020-04-05 18:05,폰이랑 컴터로 동시에 플라토 영상보면 출첵가능??,1
47,2020-04-05 18:06,할 수 있는건 1도 없는데 되게 바쁜 기분이다 거지같애 ㅋㅋㅋㅋ,1
48,2020-04-05 18:06,컴퓨팅사고 교재 이고얌? 저거맞앙??,1
49,2020-04-05 18:08,과제 강의듣고 요약만 하면되는데 동영상도 1시간밖에 안되는데 재생이안돼서 이고생을ㅜㅜㅜㅜ,1
50,2020-04-05 18:09,고쳤구만 잘나오는구만,1
51,2020-04-05 18:09,얘들아 나만 이럼 ?ㅠ 뭔소리야 이게..ㅜㅜ,1
52,2020-04-05 18:09,누구 영어글쓰기 듣는사람 없냐 박혜정 교수님인데 이거 영상 오늘까지 들어야되는거지..?,1
53,2020-04-05 18:10,"군대 짬밥 이 맛있는 나, 정상인가요?",1
54,2020-04-05 18:10,미리미리 출첵좀 하지 일요일에 몰려들어서 그렇잖아 ㅡㅡ그중에 나도 한명,1
55,2020-04-05 18:11,"아 아침에 일어나서 스무스하게 필기하면서 강의 들을랬는데아직까지 새로고침만 연타하고있다,,,, 후",0
56,2020-04-05 18:14,"행동재무론 과제 한글파일로 하는거 맞나요! 수기로 작성하는거 아니죠 ,, 오티에서 저번에 그렇게 들은것같은데 ㅠ",1
57,2020-04-05 18:14,변환되는거 4시간 걸리던데 저번에 교수님이 동영상 오류났다고 새로 올리신거 공지 띄우신 이후로 변환 알림뜨고 정상화 되기까지 거의 4시간 걸렸었음...,0
58,2020-04-05 18:14,교수님께 이메일 보내 말아..? 전공임 ㅠ....,1
59,2020-04-05 18:15,cengel 열역학 4판 솔루션 구한사람,1
60,2020-04-05 18:15,오늘 안에 제대로 작동 yes or no 점검한다고 들어가지도 못한다에 음료수5개건다 ㅋ,1
61,2020-04-05 18:15,오케이 한개 출쳌끝 이제 두개남앟ㅇ다,1
62,2020-04-05 18:16,플라토 니네는 다른거 다 제껴두고 변환에만 총력을 기울여라ㅈㅂㅈㅂㅈㅂㅠㅜㅠㅜㅠㅠㅠ,1
63,2020-04-05 18:16,아니 왜 출첵 안 되는데 출석처리 기간입니다 이거ㅛ도 뜨는데ㅅㅂX 누르니까 물어보는 창 뜨는거 없이 바로 꺼지길래 좀 싸해서 확인해봤더니 역시나 출첵 안 돼있네 ㅅㅂ ㅠ,0
64,2020-04-05 18:17,하 강의 겨우 다 들었다 ㅠㅠㅠㅠㅠㅠㅠ,1
65,2020-04-05 18:18,변환 오래걸릴까요? 미치겠다ㅠ,1
66,2020-04-05 18:19,대학물리학 ㅈㅁㅅ 교수님 과제 이번주  숙제나 과제 있나요? 과제 게시판엔 읎던데,1
67,2020-04-05 18:19,누가 강의동영상에 자막 좀 달아주면 좋겠다 강의 내용은 고사하고 교수님이 뭐라 말하시는지 알아들을수가 없음.. 소리도 엄청 울리는데 너무 웅얼웅얼 말씀하심;;;; 2번은 돌려 들어야 대충 유추해서 아 이말인가 하고 필기함ㅠㅠㅠㅠㅠㅠ미치겠다,1
68,2020-04-05 18:20,출석체크 아까 터졌을때 계속 보고있었는데 튕기고나서 출석체크 안되있길래 한번더 봤는데도 출석체크안되는데 어떻게해야함?,1
69,2020-04-05 18:20,실례가 안 된다면... 계산 맞게 했는지 좀 봐주시겠습니까...?솔루션이랑 답이 달라서 혼란스럽습니다...솔루션은 밑이 4네요...,1
70,2020-04-05 18:20,"컴사 영상 하나 이렇게 뜨는데 왜이런거에요? 강의 세개 중에 첫번째꺼가 ""변환이 완료된 동영상이 없습니다"" 라고 뜨면서 아예 흰화면 뜨는데 어떡해요?ㅜㅜ",1
71,2020-04-05 18:21,자유물체도형이 x y축 그리고 간단하게 그리는거 맞죠??,1
72,2020-04-05 18:21,ppt 자료 다운 출석 문의 따로 강의는 안올려주시는 교수님께서 ppt자료 안 다운받고 과제만 제출하는 사람들은 출석 인정 안해주신다는데요..! 그럼 이 ppt자료 다운 받는 학생 명단은 교수님께서만 열람가능한 부분이겠죠?,1
73,2020-04-05 18:21,오 갓 정녕 나를 버리시나이까 ㅅㅂ....,1
74,2020-04-05 18:21,플라토 폰으로 우케 들음? 스마트캠퍼스 치니까 걍 부산대 앱 나오던데 어디 들어가야함,1
75,2020-04-05 18:23,아니 출첵 동영상 보이면 뭐하냐고 출첵이 안되는데.................,0
76,2020-04-05 18:23,마이 퍼스트 토플 책 있는사람!! 184p 한번만 찍어줄수있을까??중고책샀는데 이페이지가 없네...,1
77,2020-04-05 18:24,나만이러냐 강의 다듣고 오른쪽위에 엑스 누르니까 아무것도 안뜨고 바로 꺼지네 ㅋㅋㅋ그런데 출석은 안돼있고,0
78,2020-04-05 18:25,드디어 되나 했더니 이게 뭐야... ㅡㅡ,1
79,2020-04-05 18:25,이건또뭐냐 ㄷ,1
80,2020-04-05 18:25,아니 이건 또 뭔데 이씨 시발,1
81,2020-04-05 18:26,기컴프질문! 여기서 4번5번 순서 바뀐거아님? 왼쪽에서 오른쪽이자나 논리랑 관계 연산자는,1
82,2020-04-05 18:28,이미 출석 과제 제출 끝내서 편-안 과거의 나 잘했다🤭,1
83,2020-04-05 18:29,폰으로 듣는거 자꾸 세션 종료되었다고 뜨는데 우짬,1
84,2020-04-05 18:31,칼국수집 왜 2인분 부터 주문이됨..?ㅋㅋㅋㅋ1인은 왜항상 안받거나 추가요금내야되냐,1
85,2020-04-05 18:31,스크래치 nn~nn범위 어떻게 써요? n부터 n사이의 난수 쓰면 안돼요?,1
86,2020-04-05 18:31,역시 지잡 지잡,1
87,2020-04-05 18:32,"코로나 제발 나 군인인데 코로나때메 전장병 출타제한걸려서 나 청원휴가 받고 민간병원에 수술하러 나가야 하는것도 못나가고 있다ㅠㅠ 코로나가 잠잠해져야 휴가를 나갈지 말지 정하는데 그럴 기미는 안보이고 sns보니까 몇몇 사람들은  잘 돌아다니고, 놀러다니는거 같더라...나는 입대 5개월동안 신병휴가 한번 못 나간것도 서럽고 군대 안에서 다치니까 더 서럽고 사람들은 잘 돌아다니는데 아파서 수술하러 나가야 하는것도 코로나 때문에 못나가는건 더더 서러운거 같다제발 코로나가 종식되면 좋겠다",1
88,2020-04-05 18:32,"프랑스예술과광기 동영상... 1,2는 변환이 안되어있다 는데3은 정상적으로 봐지는데어떡해...",1
89,2020-04-05 18:32,어제 메일로 과제 제출했으면 플라토에는 제출 안 하고 걍 둬도 되려나? 메일 보낸 사람들 다들 어떻게 했어,1
90,2020-04-05 18:33,화난다아아 이씨,1
91,2020-04-05 18:33,쥐엔장~ 부산대! 하나도 안 믿고 있었다고~~!,1
92,2020-04-05 18:33,솔직히 예대 실기 수업만이라도 대면수업하자 예종 연대 중대도 실기수업은 대면으로 한다는데 우리 부대는 왜 아무말이읍노???,1
93,2020-04-05 18:34,아오 아니왜출석안대냐고ㅡㅡ,0
94,2020-04-05 18:34,zoom 알려줘 ㅠㅠ 여기에다 교수님이 링크 주시면 입력하고 이름은 내 이름 입력하면 돼 ?? 밑에 체크 해야하는 거 뭐 있어 ??,1
95,2020-04-05 18:34,ㄴㅈㅊㄱ 너무 인생의 웬수같아좋은데 웬수야싸우면 심해 엄청 심하게 싸워진짜 원수랑 싸우듯근데 만나다보면 이런 원수같은 마음 없어질 수 있을까?,1
96,2020-04-05 18:34,돈 받고 일을 이렇게 한다고? 진짜 에바 아닌가 등록금 좀 돌려줘라,1
97,2020-04-05 18:37,마이러버는 언제시작할려나 대면개강하고 하겠지?,1
98,2020-04-05 18:38,절대 환불해,1
99,2020-04-05 18:39,구지가 아니라 굳이 굳이 굳이 굳이,1
100,2020-04-05 18:39,서울대 기숙사 60%환불이라는데 날강도 아니냐 80이상은 줘야지.. 우리는 어떻게 하려나,1
101,2020-04-05 18:39,너의모든것 시즌1은 꿀잼이던데시즌2는 어떤가요.?,1
102,2020-04-05 18:40,컴사 ㅎㅈㅎ 교수님 과제 배경 같은 거 필요없어요? 70-72 페이지 보여주실 수 있으신 분 ㅠㅠ,1
103,2020-04-05 18:41,최근자 중고거래 레전드 1. 중고거래에 70으로 올라온 노트북을 삼2. 거래 종료 후 판매자 남친한테서 문자가옴3. 구매자는 잘 사용중,1
104,2020-04-05 18:41,월요일부터 토론수업한대서 부랴부랴 미뤄뒀던 머리정리하러간다 ㅠㅠ 캠 폰으로라도 키고 하는거겠지 방정리도해야하나 어흐흑,1
105,2020-04-05 18:42,나 원참 학교생활 오래하긴 했는데 대면 개강이란 말은 처음듣네상상도 못했다 ㅋㅋㅋ,1
106,2020-04-05 18:42,아 plms 그립다 plms의 소중함을 이제서야 느낍니다,1
107,2020-04-05 18:43,강의 30분짜리 다봤는데 인정안되네.. 갑자기 왜이러지 다보고 닫았는데..하 빡친다 ㅠ,1
108,2020-04-05 18:43,"피셋공부 팁좀 써주세용 아무거나 알려주세용~예를들면 자료해석에서 표>그래프 변환할때대략적으로 퍼센테이지를 보는건지,아니면 정확하게 퍼센테이지를 따지는건지그런거용!",1
109,2020-04-05 18:44,교수님 쪽지 교수님한테 쪽지나 메일 보낼까말까...ㅠㅠㅠ전공이고 교수님이 원래 올라오는 대로..? 쨌든 꼬박꼬박 들으랬는데 어떻게 하지ㅠㅠㅠ 고민된다...,1
110,2020-04-05 18:45,진짜만약에 교수님한테 오늘 출석여부물어봣는데 왜 수업제시간에안듣고 일요일까지미뤗냐고 안된다그러면 어떡할거임?,1
111,2020-04-05 18:46,복학 복학 관련해서 궁금한게 너무많은데 어디다가 물어봐야 할까요? 군인인데 이번 9월에 칼복학할까 고민이에요..,1
112,2020-04-05 18:47,항 ㅅㅂ 된다 ㅠ 너무행복해,1
113,2020-04-05 18:49,엥 나만 그대로냐 시발,1
114,2020-04-05 18:50,pnu 토플 김성완교수님 수업듣는사람 맨날 머하는지 모르는 상태에서 그냥 듣기만하는거같음 ㅋㅋㅋㅋ frame 하나만 알겠다,1
115,2020-04-05 18:50,아 너무 빡치네 강의 몇개는 폰으로는 되길래 폰으로 다 듣고 다시 플라토 들어갔더니 원래 변환 안됐던 강의들 똑바로 뜨길래 되는 줄 알았는데 그 영어로 된 에러 뜸; 그러고 더 기다렸다가 다시 하니까 또 변환 안됐다 그럼 하 미치겠네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
116,2020-04-05 18:50,똥줄탄다가 이런 느낌이구나 확실히 체감했으니깐 이제 되게해줘 ㅜㅠㅜㅠㅜㅠ,1
117,2020-04-05 18:51,개 씌 바 20회 돌파,1
118,2020-04-05 18:53,전북대 홈페이지인데 전북대도 이러면 부산대도 1학기싸강한다는애기 아니야?,1
119,2020-04-05 18:53,맞춰봐 플라토 ** ***,1
120,2020-04-05 18:54,철봉기구 파실분 있으신가요 문틀용 말고 치닝디핑이나 풀업바 같은거요,1
121,2020-04-05 18:54,재생이 안됨... cannot load M3U8: 404 not found라 뜨는데 이건 머임...,0
122,2020-04-05 18:54,음쓰 수거시간 북문앞 몇시쯤 수거하는지 아시는분 계신가요..?,1
123,2020-04-05 18:54,2개밖에 안밀려서 10시 이전에만 되면 상관없지~ 마인드였는데 ㅈㄴ 불안하다,1
124,2020-04-05 18:55,백신이 안나오는 이상 무조건 사회적거리두기 연장하겠죠..? 개강도 더밀리겠네ㅠ,1
125,2020-04-05 18:56,아이패드 와이파이형 쓰시는분들 불편한점 있나용강의실에서 와이파이 안터지면 많이 불편할까요!?,1
126,2020-04-05 18:58,과제 수정 과제 수정해서 재업할여고 하는데요왜 수정버튼이 안보이는거죠?? ㅠㅠㅠ 시도 2회 가능하다고 되어잇는데....,1
127,2020-04-05 18:59,플라토 아직도 강의 안들어지나요 ?,1
128,2020-04-05 19:00,마스크 마스크 판매시간이 5시면 다들 보통 몇시에 가서 줄 서?,1
129,2020-04-05 19:00,우선순위 결합 방향 단항 연산자랑 대입 연산자는 왜 결합 방향이 우에서 좌 인가요?,1
130,2020-04-05 19:02,일반물리학ㅇㅎㅂ교수님과제 일반물리학ㅇㅎㅂ교수님 이번과제공지어디있나요?이번과제가뭔가요?,1
131,2020-04-05 19:03,나만 아직도 동영상 변환 안됨?ㅠ 왜이래ㅠㅠㅠㅠ,1
132,2020-04-05 19:03,강의 다 들었는데 왜 출첵 처리가 안되는거지ㅠㅜ,0
133,2020-04-05 19:03,지금 플라토 출첵 되나요? 3번째 다시 보는 중인데 이거 출첵 되겠조?,1
134,2020-04-05 19:04,또안되네 ㅋㅋㅋㅋ,1
135,2020-04-05 19:04,왜 갑자기 변환완료안되는건데 ㅅㅂ,1
136,2020-04-05 19:05,"삶과철학적물음들 ㅎㅇㅅ 교수님 3주차 강의 안되시는 분 있나요.. 2,3차시가 변환이 안된다 하네요",1
137,2020-04-05 19:06,넷플릭스 한 자리 남은 데 없나요 ㅠㅠ,1
138,2020-04-05 19:07,아니근데 플라토 이거 만약에 들엇다치면 혹시 기간 지나도 동영상 볼수있나 출첵이랑 무관하게,1
139,2020-04-05 19:08,설마 플라토 어제 8시부터 23시간동안 안되고있는거? 좀 레전드긴하네,1
140,2020-04-05 19:08,강의 들으려는데 자꾸 변환이 완료된 동영상이 없다는데 우째야하나욤 ㅠ,1
141,2020-04-05 19:09,내가 과제를 대충대충 하는 이유 ㅅㅂ 다 정상적으로 처리하면 공부할 시간이 없어 ㅅㅂㄻ....한 교수마다 한 주에 한개씩 무조건 과제 던져서 한주에 처리할 과제가 6~7개인데 어캐 정상적으로 처리하누그냥 뇌피셜 적당히 싸질러서 레포트 작성하면서 처리해야 그나마 시간이 생기지도저히 자료 조사 일일이 다 못하겠다,1
142,2020-04-05 19:09,플라토 이지랄난거 때뭄에 싸강 출첵기간 일주일 연장 되려나 해주겟지?,1
143,2020-04-05 19:09,아니ㅋㅋㅋㅋㄱㄲ 변환 언제까지 할건데ㅋㅋㅋㅋ,1
144,2020-04-05 19:09,출첵 안 되는 분들 폰 앱으로!!! 들으세요!! 그럼 출석 됩니다!!!!,1
145,2020-04-05 19:10,동영상은 틀어지는데 출첵안되는거 이거 뭐냐...?걍 허벌로 들어가지는데 출첵은 하나도안됨 ㅅㅂ,1
146,2020-04-05 19:10,선배님들 원래 수업 하나당 일주일에 한개씩 과제가 있는건가욤?? 아니면 싸강이라서 그런건가용̆̈?,1
147,2020-04-05 19:10,와 뭐야 방금전까지 컴퓨터로 출첵되다가 다시 안되네 방향키 쭉 넘어가는거 보고 소름돋았다 ㄹㅇ,1
148,2020-04-05 19:10,나만잘되나 저녁먹고 들을라고 미뤄놨는데 서버터졌따는말에 헐레벌떡 컴이랑 폰으로 투게이트 돌리는데 너무잘되는뎁,1
149,2020-04-05 19:11,플라토 꺼ㅓㅓㅓㅓ억 불난집 구경 개꿀잼,1
150,2020-04-05 19:11,밤공기 🌬,1
151,2020-04-05 19:12,skt 멤버십 할인 skt 멤버십 할인 받아서 알림 뜰 때 혹시 무슨 카드로 결제했는지도 뜨나 ?? 급해 ㅠㅠ,1
152,2020-04-05 19:12,ㅊㅇㅅ교수님 인체해부학 듣는사람 이거 뭐 걍 독학하라는거지..?,1
153,2020-04-05 19:12,교수님께 메일보내본 사람 그 출첵관련해서 ㅠ,1
154,2020-04-05 19:12,일반물리학 김병주 교수님 과제 하신 분! 여기서 운동도형 힘을 확인하기 위한 도형 자유 물체 도형 세개를 그리라고 했는데 과제 제출하는 곳에는 자유물체도형만 그리라고 핶거든요...어떻게 하셨는지 여쭤봐도 될까요? 세개가 다른게 아니라면 ㅈㅅ합니다 제가 물리를 잘 몰라요...ㅠㅠ,1
155,2020-04-05 19:13,M3U8좀 불러봐 ㅆㅂ 뭐 계속 못불러온데,1
156,2020-04-05 19:13,너무 힘들어요 먼 타지라지금 부산에 내려와있어도만날사람도없고알바하면서 지내는데요즘 너무 공허하고 외롭고 힘드네요남자친구있는데장거리라 못본지 3개월정도 되었고앞으로도 언제만날지모르겠어요,1
157,2020-04-05 19:14,"대입 연산 계산 a=b=c가 왜 3이지?a,b,c는 전부다1인데!",1
158,2020-04-05 19:16,대실영 1 프레딕 3주차 과제가 뭐야??? 글쓰기 오늘까지야??,1
159,2020-04-05 19:16,유라시아근대사읽기 재생 나만안되나 재생안되는데 나만그럼?,1
160,2020-04-05 19:16,"뭐야 변환이 완료된 동영상이 없다는데 ? 1,2,3번 파일중에 2번 파일들만 저러네 하 개답답 어째야돼 ㅠ",1
161,2020-04-05 19:16,변환 M3U8 변환 반복이네 ㅋㅋㅋㅋ 이새끼들은 서버 관리를 진짜 어떻게 하는거야,0
162,2020-04-05 19:16,부산학 듣는 사람 플레이되냐..? 동영상 들어가도 변환이 완료된 동영상이 없다고 뜨는데 어카나..영상 7개 중에 3개만 남아서 오늘 들으려고 했는데 계속 안되면 출석 어떡해...,1
163,2020-04-05 19:18,아니 이런상황에서 조별과제 내주는 씹새는 대체 뭐임?,1
164,2020-04-05 19:19,"아니 한시간짜리 다 두번씩 들었는데 출첵 하나도 안돼있노 개빡치네 플라토 ,,",0
165,2020-04-05 19:19,이젠오ㅐ 어플이안되는거지 방금 갑자기 피씨됐는데 출석인정은안되지 어플은 갑자기 안되지 개짜증나,1
166,2020-04-05 19:24,화상강의 들을 때 마스크 껴도 되나요? 캠이랑 마이크 키라고 하시는데..ㅜㅜㅜㅜㅜ,1
167,2020-04-05 19:24,아이폰으론 플라토 못깜? 외국꺼 이상한거뿐이네과제해야하는데,1
168,2020-04-05 19:26,아니 뭐가 문제인지 좀 갈켜줘 동영상 왜 날아갔냐고 왜 제대로 된 공지 하나 없냐고 답답해서 디지것소,0
169,2020-04-05 19:28,아직도 변환된 동영상 없다고 하는 사람 있냐 일단 나이제 다들 조금씩 되는 거 같은데 왜 나만 그대로임,1
170,2020-04-05 19:29,컴퓨팅 사고 듣는 친구들 혹시 3주차 강의 잘 재생돼? 나 문제의 선택 표현 1 누르면 변환이 완료된 영상이 없대;;,1
171,2020-04-05 19:30,변환 언제까지 할꺼지 진짜 ^^ㅣ발 ㅋㅋ,1
172,2020-04-05 19:30,오늘까지 강의 미뤄놨는데 이게 뭔일이야 오늘까지 강의 다 미뤄놨는데 서버터져서 동영상 재생이 안돼... 교수님이 미리미리 안한게 잘못이라고 하면 어떻게 해??,1
173,2020-04-05 19:30,학생도 교수도 개꿀인 대구대 근황 대구대>부산대,1
174,2020-04-05 19:31,중간고사 안내 언제함?,1
175,2020-04-05 19:32,이준구 미시경제학 7판 연습문제 있는분 ㅜ 이준구 미시경제 6판있는데7판으로 교수님이 과제내주셔서 문제가 엄네요 ㅠ 이준구미시경제 7판 4장 연습문제랑 답 좀 알려주세요..,1
176,2020-04-05 19:33,스마트캠퍼스앱에서는 쪽지기능은 쓸수 없는건가용,1
177,2020-04-05 19:36,근데 공식적으로 준상대한다고 공지 안올라왔지? 일처리 ㄷㄷ해,0
178,2020-04-05 19:36,데스크탑 zoom 어떻게 깔아요?,1
179,2020-04-05 19:37,변환 이거 되는거 맞긴함? 컴사 빨리하고 과제해야되는데 진짜..;;,0
180,2020-04-05 19:37,일물 문제풀때 중력가속도 강의 보면 어떤 문제에서는 10으로 푸시고 어떤 문제에선 9.8로 푸시는데 과제할땐 어떡하면 좋을까요ㅠ 문제에 따로 적혀있진 않네요..,1
181,2020-04-05 19:38,글로벌패션비즈니스의 이해 들으시는 분? 나만 동영상 없는거?,1
182,2020-04-05 19:40,공업수학 3-B 어떻게 푸는지 알려주실 분 없나요..?,1
183,2020-04-05 19:40,하품 고음으로 하는 사람있냐 노래하는거처럼 존나 높게아 진짜 듣기 개싫다,1
184,2020-04-05 19:41,혹시 정보화 본부 전화해본 사람 있어? 그 플라토 홈페이지에 나와있는 번호 말이야주말이니까 당연히 안받겠지? 지금 몇시간째 이러고 있는지 미치겠다 정말,0
185,2020-04-05 19:42,뭔데 아직도 안되나... 분명 어제도 안 된거 같은데...?????,1
186,2020-04-05 19:42,남은 시간보다 들어야할 강의시간이 더많이남은사람 강의 배속https://chrome.google.com/webstore/detail/video-speed-controller/nffaoalbilbmmfgbnbgppjihopabppdk단축키 s : 속도 줄이기단축키 d: 속도 높이기컴터로쓰면 강의 배속할수있음이거근데 교수님이 누가 몇분동안들었는지 하나하나 체크하면 의심하실수도있는데일단 출석은 하고봐야지?^^;;;,1
187,2020-04-05 19:43,야 플라토 혹시 게임이냐? 그 게임 4대 명검 있잖냐정기점검임시점검긴급점검연장점검,1
188,2020-04-05 19:43,일물실 100원 문제 도와주세요 ㅠㅠㅠ 인강을 들어도 모르겠어요...ㅠㅡㅠ,1
189,2020-04-05 19:44,컴사 들어도 온라인 출석이 안돼 나만이래? 듣고나서 확인해보면 안들었다고 떠 자꾸 처음 들을때는 강의 앞으로 넘기기 안되잖아 강의 앞으로 넘기기는 되는데 안들었다고 뜸ㅋㅋㅋ,0
190,2020-04-05 19:44,나만 폰으로도 강의안들어짐?? 미치겠네 ㅋㅋㅋ,0
191,2020-04-05 19:44,어플로 플라토 어떻게 보나요? 부산대 앱깔았는데 어디서 봐야하는건지 모르겠어요!!,1
192,2020-04-05 19:45,나만 아직도 안되는거야..? 왜 다들 되는데ㅠㅠ 나만 안되냐 ㅠ,1
193,2020-04-05 19:46,플라토 동영상 재생안되는사람???? 와 오늘까진데 미치겠네  지금부터 들어야 세이픈데,1
